,order_id,order_details_id,pizza_id,quantity,unit_price,total_price
18425,8093,18426,brie_carre_s,1,23.65,23.65
18426,8093,18427,mediterraneo_m,1,16.0,16.0
18427,8093,18428,mexicana_m,1,16.0,16.0
18428,8093,18429,veggie_veg_l,1,20.25,20.25
18429,8094,18430,spin_pesto_m,1,16.5,16.5
18430,8095,18431,ital_veggie_m,1,16.75,16.75
18431,8096,18432,brie_carre_s,1,23.65,23.65
18432,8096,18433,ckn_pesto_m,1,16.75,16.75
18433,8097,18434,mexicana_m,1,16.0,16.0
18434,8098,18435,bbq_ckn_l,1,20.75,20.75
18435,8098,18436,ckn_pesto_l,1,20.75,20.75
18436,8098,18437,hawaiian_l,1,16.5,16.5
18437,8098,18438,spin_pesto_m,1,16.5,16.5
18438,8099,18439,ckn_alfredo_m,1,16.75,16.75
18439,8099,18440,peppr_salami_l,1,20.75,20.75
18440,8100,18441,mediterraneo_m,1,16.0,16.0
18441,8100,18442,napolitana_m,1,16.0,16.0
18442,8100,18443,pepperoni_s,1,9.75,9.75
18443,8100,18444,spinach_fet_m,1,16.0,16.0
18444,8101,18445,four_cheese_l,1,17.95,17.95
18445,8101,18446,sicilian_m,1,16.25,16.25
18446,8102,18447,sicilian_s,1,12.25,12.25
18447,8103,18448,bbq_ckn_m,1,16.75,16.75
18448,8104,18449,spinach_fet_l,1,20.25,20.25
18449,8105,18450,pep_msh_pep_m,1,14.5,14.5
18450,8105,18451,peppr_salami_l,1,20.75,20.75
18451,8106,18452,southw_ckn_m,1,16.75,16.75
18452,8106,18453,thai_ckn_l,1,20.75,20.75
18453,8107,18454,ckn_alfredo_m,1,16.75,16.75
18454,8107,18455,pepperoni_l,1,15.25,15.25
18455,8107,18456,peppr_salami_s,1,12.5,12.5
18456,8108,18457,four_cheese_l,1,17.95,17.95
18457,8108,18458,hawaiian_l,1,16.5,16.5
18458,8109,18459,ital_supr_m,1,16.5,16.5
18459,8109,18460,napolitana_m,1,16.0,16.0
18460,8109,18461,southw_ckn_m,1,16.75,16.75
18461,8109,18462,thai_ckn_m,1,16.75,16.75
18462,8110,18463,ckn_pesto_s,1,12.75,12.75
18463,8110,18464,mexicana_s,1,12.0,12.0
18464,8111,18465,four_cheese_l,1,17.95,17.95
18465,8111,18466,southw_ckn_m,1,16.75,16.75
18466,8112,18467,five_cheese_l,1,18.5,18.5
18467,8112,18468,napolitana_m,1,16.0,16.0
18468,8112,18469,pepperoni_m,2,12.5,25.0
18469,8112,18470,southw_ckn_m,1,16.75,16.75
18470,8112,18471,spinach_fet_s,1,12.0,12.0
18471,8113,18472,classic_dlx_m,1,16.0,16.0
18472,8114,18473,bbq_ckn_s,1,12.75,12.75
18473,8114,18474,classic_dlx_l,1,20.5,20.5
18474,8114,18475,four_cheese_l,1,17.95,17.95
18475,8114,18476,ital_veggie_s,1,12.75,12.75
18476,8114,18477,pep_msh_pep_s,1,11.0,11.0
18477,8114,18478,pepperoni_l,1,15.25,15.25
18478,8114,18479,pepperoni_s,1,9.75,9.75
18479,8114,18480,sicilian_s,1,12.25,12.25
18480,8114,18481,spinach_fet_l,1,20.25,20.25
18481,8114,18482,spinach_fet_m,1,16.0,16.0
18482,8114,18483,thai_ckn_s,1,12.75,12.75
18483,8114,18484,the_greek_s,1,12.0,12.0
18484,8115,18485,four_cheese_l,1,17.95,17.95
18485,8115,18486,spicy_ital_m,1,16.5,16.5
18486,8116,18487,napolitana_l,1,20.5,20.5
18487,8116,18488,prsc_argla_l,1,20.75,20.75
18488,8117,18489,pepperoni_l,1,15.25,15.25
18489,8118,18490,spin_pesto_s,1,12.5,12.5
18490,8119,18491,pepperoni_l,1,15.25,15.25
18491,8119,18492,sicilian_m,1,16.25,16.25
18492,8120,18493,bbq_ckn_s,1,12.75,12.75
18493,8120,18494,big_meat_s,1,12.0,12.0
18494,8120,18495,spicy_ital_m,1,16.5,16.5
18495,8120,18496,thai_ckn_s,1,12.75,12.75
18496,8121,18497,pep_msh_pep_l,1,17.5,17.5
18497,8122,18498,cali_ckn_m,1,16.75,16.75
18498,8122,18499,five_cheese_l,1,18.5,18.5
18499,8122,18500,hawaiian_s,1,10.5,10.5
18500,8122,18501,thai_ckn_m,1,16.75,16.75
18501,8123,18502,bbq_ckn_m,1,16.75,16.75
18502,8123,18503,hawaiian_s,1,10.5,10.5
18503,8123,18504,pepperoni_l,1,15.25,15.25
18504,8124,18505,classic_dlx_m,1,16.0,16.0
18505,8124,18506,classic_dlx_s,1,12.0,12.0
18506,8124,18507,pep_msh_pep_l,1,17.5,17.5
18507,8125,18508,pepperoni_m,1,12.5,12.5
18508,8126,18509,bbq_ckn_l,1,20.75,20.75
18509,8126,18510,classic_dlx_s,1,12.0,12.0
18510,8126,18511,pep_msh_pep_s,1,11.0,11.0
18511,8127,18512,bbq_ckn_l,1,20.75,20.75
18512,8127,18513,mexicana_s,1,12.0,12.0
18513,8127,18514,spin_pesto_m,1,16.5,16.5
18514,8128,18515,prsc_argla_l,1,20.75,20.75
18515,8128,18516,sicilian_l,1,20.25,20.25
18516,8128,18517,spicy_ital_l,1,20.75,20.75
18517,8128,18518,spicy_ital_m,1,16.5,16.5
18518,8129,18519,mediterraneo_m,1,16.0,16.0
18519,8129,18520,the_greek_l,1,20.5,20.5
18520,8130,18521,mediterraneo_l,1,20.25,20.25
18521,8131,18522,classic_dlx_m,1,16.0,16.0
18522,8131,18523,spinach_fet_s,1,12.0,12.0
18523,8131,18524,thai_ckn_s,1,12.75,12.75
18524,8132,18525,soppressata_s,1,12.5,12.5
18525,8133,18526,bbq_ckn_m,1,16.75,16.75
18526,8134,18527,bbq_ckn_l,1,20.75,20.75
18527,8134,18528,spinach_fet_m,1,16.0,16.0
18528,8134,18529,veggie_veg_l,1,20.25,20.25
18529,8135,18530,bbq_ckn_l,1,20.75,20.75
18530,8135,18531,calabrese_m,1,16.25,16.25
18531,8135,18532,classic_dlx_m,1,16.0,16.0
18532,8135,18533,pep_msh_pep_s,1,11.0,11.0
18533,8136,18534,thai_ckn_l,1,20.75,20.75
18534,8137,18535,pep_msh_pep_s,1,11.0,11.0
18535,8137,18536,thai_ckn_m,1,16.75,16.75
18536,8138,18537,napolitana_s,1,12.0,12.0
18537,8139,18538,bbq_ckn_l,1,20.75,20.75
18538,8139,18539,big_meat_s,1,12.0,12.0
18539,8139,18540,ital_supr_l,1,20.75,20.75
18540,8139,18541,thai_ckn_l,1,20.75,20.75
18541,8140,18542,classic_dlx_s,1,12.0,12.0
18542,8140,18543,napolitana_s,1,12.0,12.0
18543,8141,18544,hawaiian_l,1,16.5,16.5
18544,8142,18545,bbq_ckn_l,1,20.75,20.75
18545,8142,18546,bbq_ckn_s,1,12.75,12.75
18546,8142,18547,soppressata_m,1,16.5,16.5
18547,8142,18548,spin_pesto_m,1,16.5,16.5
18548,8143,18549,ital_cpcllo_l,1,20.5,20.5
18549,8143,18550,ital_supr_l,1,20.75,20.75
18550,8143,18551,mediterraneo_l,1,20.25,20.25
18551,8143,18552,southw_ckn_l,1,20.75,20.75
18552,8144,18553,ckn_alfredo_s,1,12.75,12.75
18553,8145,18554,mexicana_l,1,20.25,20.25
18554,8145,18555,prsc_argla_l,1,20.75,20.75
18555,8145,18556,southw_ckn_l,1,20.75,20.75
18556,8146,18557,cali_ckn_m,1,16.75,16.75
18557,8146,18558,veggie_veg_s,1,12.0,12.0
18558,8147,18559,hawaiian_s,1,10.5,10.5
18559,8147,18560,pepperoni_s,1,9.75,9.75
18560,8147,18561,veggie_veg_l,1,20.25,20.25
18561,8148,18562,hawaiian_s,1,10.5,10.5
18562,8148,18563,sicilian_m,1,16.25,16.25
18563,8149,18564,sicilian_l,1,20.25,20.25
18564,8150,18565,sicilian_l,1,20.25,20.25
18565,8150,18566,thai_ckn_l,1,20.75,20.75
18566,8151,18567,bbq_ckn_l,1,20.75,20.75
18567,8151,18568,calabrese_m,1,16.25,16.25
18568,8151,18569,cali_ckn_l,1,20.75,20.75
18569,8152,18570,napolitana_m,1,16.0,16.0
18570,8153,18571,hawaiian_m,1,13.25,13.25
18571,8153,18572,peppr_salami_l,1,20.75,20.75
18572,8154,18573,spinach_fet_s,1,12.0,12.0
18573,8155,18574,sicilian_m,1,16.25,16.25
18574,8156,18575,ital_supr_l,1,20.75,20.75
18575,8157,18576,calabrese_s,1,12.25,12.25
18576,8157,18577,spinach_supr_s,1,12.5,12.5
18577,8158,18578,five_cheese_l,1,18.5,18.5
18578,8158,18579,thai_ckn_l,1,20.75,20.75
18579,8159,18580,mediterraneo_l,1,20.25,20.25
18580,8159,18581,pepperoni_m,1,12.5,12.5
18581,8160,18582,sicilian_s,1,12.25,12.25
18582,8160,18583,spicy_ital_s,1,12.5,12.5
18583,8161,18584,classic_dlx_m,1,16.0,16.0
18584,8161,18585,southw_ckn_l,1,20.75,20.75
18585,8162,18586,green_garden_l,1,20.25,20.25
18586,8162,18587,napolitana_s,1,12.0,12.0
18587,8163,18588,spicy_ital_s,1,12.5,12.5
18588,8164,18589,spinach_fet_m,1,16.0,16.0
18589,8165,18590,ital_supr_m,1,16.5,16.5
18590,8165,18591,mexicana_l,1,20.25,20.25
18591,8166,18592,ckn_alfredo_m,1,16.75,16.75
18592,8166,18593,classic_dlx_m,1,16.0,16.0
18593,8167,18594,classic_dlx_s,1,12.0,12.0
18594,8168,18595,big_meat_s,1,12.0,12.0
18595,8168,18596,spicy_ital_m,1,16.5,16.5
18596,8168,18597,the_greek_l,1,20.5,20.5
18597,8169,18598,pepperoni_l,1,15.25,15.25
18598,8169,18599,soppressata_s,1,12.5,12.5
18599,8170,18600,mexicana_l,1,20.25,20.25
18600,8170,18601,thai_ckn_l,1,20.75,20.75
18601,8171,18602,spinach_supr_s,1,12.5,12.5
18602,8172,18603,brie_carre_s,1,23.65,23.65
18603,8173,18604,classic_dlx_m,1,16.0,16.0
18604,8173,18605,green_garden_s,1,12.0,12.0
18605,8173,18606,veggie_veg_l,1,20.25,20.25
18606,8174,18607,calabrese_l,1,20.25,20.25
18607,8175,18608,pep_msh_pep_l,1,17.5,17.5
18608,8176,18609,cali_ckn_s,1,12.75,12.75
18609,8176,18610,spinach_fet_m,1,16.0,16.0
18610,8177,18611,spin_pesto_l,1,20.75,20.75
18611,8178,18612,ital_supr_l,2,20.75,41.5
18612,8178,18613,prsc_argla_l,1,20.75,20.75
18613,8178,18614,spicy_ital_s,1,12.5,12.5
18614,8179,18615,big_meat_s,1,12.0,12.0
18615,8179,18616,hawaiian_s,1,10.5,10.5
18616,8179,18617,sicilian_m,1,16.25,16.25
18617,8179,18618,the_greek_s,1,12.0,12.0
18618,8180,18619,peppr_salami_m,1,16.5,16.5
18619,8181,18620,bbq_ckn_m,2,16.75,33.5
18620,8181,18621,cali_ckn_l,1,20.75,20.75
18621,8181,18622,classic_dlx_l,1,20.5,20.5
18622,8181,18623,classic_dlx_m,2,16.0,32.0
18623,8181,18624,classic_dlx_s,1,12.0,12.0
18624,8181,18625,ital_supr_l,1,20.75,20.75
18625,8181,18626,mexicana_l,1,20.25,20.25
18626,8181,18627,pepperoni_l,1,15.25,15.25
18627,8181,18628,prsc_argla_m,1,16.5,16.5
18628,8181,18629,sicilian_m,1,16.25,16.25
18629,8181,18630,spicy_ital_l,1,20.75,20.75
18630,8181,18631,spicy_ital_s,1,12.5,12.5
18631,8182,18632,five_cheese_l,1,18.5,18.5
18632,8182,18633,mexicana_m,1,16.0,16.0
18633,8183,18634,big_meat_s,1,12.0,12.0
18634,8183,18635,ital_supr_m,1,16.5,16.5
18635,8184,18636,cali_ckn_l,1,20.75,20.75
18636,8185,18637,thai_ckn_l,1,20.75,20.75
18637,8186,18638,bbq_ckn_s,1,12.75,12.75
18638,8186,18639,soppressata_l,1,20.75,20.75
18639,8187,18640,hawaiian_l,1,16.5,16.5
18640,8187,18641,pep_msh_pep_s,1,11.0,11.0
18641,8188,18642,ital_supr_m,1,16.5,16.5
18642,8189,18643,five_cheese_l,1,18.5,18.5
18643,8190,18644,big_meat_s,1,12.0,12.0
18644,8191,18645,big_meat_s,1,12.0,12.0
18645,8192,18646,ital_supr_m,1,16.5,16.5
18646,8192,18647,sicilian_s,1,12.25,12.25
18647,8192,18648,veggie_veg_l,1,20.25,20.25
18648,8193,18649,thai_ckn_l,1,20.75,20.75
18649,8194,18650,brie_carre_s,1,23.65,23.65
18650,8194,18651,prsc_argla_s,1,12.5,12.5
18651,8194,18652,spinach_fet_l,1,20.25,20.25
18652,8195,18653,classic_dlx_m,1,16.0,16.0
18653,8195,18654,ital_supr_m,1,16.5,16.5
18654,8196,18655,bbq_ckn_m,1,16.75,16.75
18655,8196,18656,green_garden_s,1,12.0,12.0
18656,8197,18657,ital_veggie_s,1,12.75,12.75
18657,8198,18658,calabrese_l,1,20.25,20.25
18658,8198,18659,pepperoni_m,1,12.5,12.5
18659,8198,18660,pepperoni_s,1,9.75,9.75
18660,8199,18661,brie_carre_s,1,23.65,23.65
18661,8200,18662,peppr_salami_l,1,20.75,20.75
18662,8200,18663,prsc_argla_m,1,16.5,16.5
18663,8201,18664,hawaiian_l,1,16.5,16.5
18664,8201,18665,veggie_veg_m,1,16.0,16.0
18665,8202,18666,sicilian_m,1,16.25,16.25
18666,8202,18667,southw_ckn_l,1,20.75,20.75
18667,8202,18668,spicy_ital_l,1,20.75,20.75
18668,8203,18669,four_cheese_l,1,17.95,17.95
18669,8203,18670,pep_msh_pep_l,1,17.5,17.5
18670,8204,18671,four_cheese_m,1,14.75,14.75
18671,8204,18672,southw_ckn_m,1,16.75,16.75
18672,8204,18673,spicy_ital_s,1,12.5,12.5
18673,8204,18674,spinach_fet_m,1,16.0,16.0
18674,8205,18675,spinach_fet_m,1,16.0,16.0
18675,8205,18676,veggie_veg_m,1,16.0,16.0
18676,8206,18677,five_cheese_l,1,18.5,18.5
18677,8206,18678,napolitana_m,1,16.0,16.0
18678,8206,18679,spicy_ital_l,1,20.75,20.75
18679,8207,18680,bbq_ckn_s,1,12.75,12.75
18680,8207,18681,ckn_pesto_l,1,20.75,20.75
18681,8208,18682,southw_ckn_l,1,20.75,20.75
18682,8208,18683,spicy_ital_m,1,16.5,16.5
18683,8209,18684,five_cheese_l,1,18.5,18.5
18684,8209,18685,pep_msh_pep_m,1,14.5,14.5
18685,8210,18686,big_meat_s,1,12.0,12.0
18686,8210,18687,ckn_pesto_l,1,20.75,20.75
18687,8211,18688,ital_cpcllo_s,1,12.0,12.0
18688,8211,18689,pepperoni_m,1,12.5,12.5
18689,8212,18690,soppressata_m,1,16.5,16.5
18690,8213,18691,classic_dlx_m,1,16.0,16.0
18691,8213,18692,ital_supr_l,1,20.75,20.75
18692,8213,18693,napolitana_l,1,20.5,20.5
18693,8213,18694,southw_ckn_l,1,20.75,20.75
18694,8214,18695,green_garden_m,1,16.0,16.0
18695,8214,18696,spicy_ital_m,1,16.5,16.5
18696,8215,18697,hawaiian_s,1,10.5,10.5
18697,8216,18698,cali_ckn_m,1,16.75,16.75
18698,8216,18699,ckn_alfredo_l,1,20.75,20.75
18699,8216,18700,classic_dlx_m,1,16.0,16.0
18700,8216,18701,spinach_fet_s,1,12.0,12.0
18701,8217,18702,ckn_pesto_l,1,20.75,20.75
18702,8217,18703,ital_supr_m,1,16.5,16.5
18703,8218,18704,pepperoni_s,1,9.75,9.75
18704,8218,18705,peppr_salami_l,1,20.75,20.75
18705,8219,18706,big_meat_s,1,12.0,12.0
18706,8219,18707,calabrese_m,1,16.25,16.25
18707,8219,18708,mexicana_m,1,16.0,16.0
18708,8219,18709,thai_ckn_m,1,16.75,16.75
18709,8220,18710,bbq_ckn_l,1,20.75,20.75
18710,8221,18711,southw_ckn_m,1,16.75,16.75
18711,8222,18712,four_cheese_l,1,17.95,17.95
18712,8222,18713,spin_pesto_m,1,16.5,16.5
18713,8223,18714,bbq_ckn_m,1,16.75,16.75
18714,8223,18715,big_meat_s,1,12.0,12.0
18715,8223,18716,four_cheese_l,1,17.95,17.95
18716,8224,18717,classic_dlx_l,1,20.5,20.5
18717,8225,18718,ital_cpcllo_l,1,20.5,20.5
18718,8225,18719,mexicana_l,1,20.25,20.25
18719,8226,18720,ital_supr_m,1,16.5,16.5
18720,8226,18721,ital_veggie_l,1,21.0,21.0
18721,8226,18722,pepperoni_s,1,9.75,9.75
18722,8226,18723,spicy_ital_l,1,20.75,20.75
18723,8226,18724,thai_ckn_l,1,20.75,20.75
18724,8226,18725,thai_ckn_s,1,12.75,12.75
18725,8227,18726,big_meat_s,1,12.0,12.0
18726,8227,18727,classic_dlx_s,1,12.0,12.0
18727,8227,18728,thai_ckn_s,1,12.75,12.75
18728,8228,18729,calabrese_m,1,16.25,16.25
18729,8229,18730,thai_ckn_m,1,16.75,16.75
18730,8230,18731,napolitana_s,1,12.0,12.0
18731,8230,18732,thai_ckn_l,1,20.75,20.75
18732,8231,18733,mediterraneo_m,1,16.0,16.0
18733,8232,18734,bbq_ckn_m,1,16.75,16.75
18734,8233,18735,spinach_fet_l,1,20.25,20.25
18735,8234,18736,sicilian_s,1,12.25,12.25
18736,8235,18737,ital_cpcllo_l,1,20.5,20.5
18737,8236,18738,ital_supr_l,1,20.75,20.75
18738,8237,18739,bbq_ckn_s,1,12.75,12.75
18739,8237,18740,four_cheese_l,1,17.95,17.95
18740,8237,18741,peppr_salami_l,1,20.75,20.75
18741,8237,18742,spicy_ital_l,2,20.75,41.5
18742,8238,18743,spinach_supr_l,1,20.75,20.75
18743,8238,18744,thai_ckn_s,1,12.75,12.75
18744,8239,18745,spinach_fet_s,1,12.0,12.0
18745,8239,18746,spinach_supr_l,1,20.75,20.75
18746,8240,18747,classic_dlx_m,1,16.0,16.0
18747,8240,18748,napolitana_s,1,12.0,12.0
18748,8240,18749,peppr_salami_m,1,16.5,16.5
18749,8241,18750,ckn_pesto_s,1,12.75,12.75
18750,8241,18751,thai_ckn_l,1,20.75,20.75
18751,8242,18752,cali_ckn_l,1,20.75,20.75
18752,8242,18753,napolitana_m,1,16.0,16.0
18753,8242,18754,soppressata_m,1,16.5,16.5
18754,8243,18755,cali_ckn_l,1,20.75,20.75
18755,8243,18756,southw_ckn_l,1,20.75,20.75
18756,8243,18757,spinach_fet_m,1,16.0,16.0
18757,8244,18758,spinach_supr_s,1,12.5,12.5
18758,8245,18759,sicilian_s,1,12.25,12.25
18759,8246,18760,pepperoni_l,1,15.25,15.25
18760,8246,18761,spinach_fet_m,1,16.0,16.0
18761,8247,18762,bbq_ckn_l,1,20.75,20.75
18762,8247,18763,big_meat_s,1,12.0,12.0
18763,8247,18764,hawaiian_m,1,13.25,13.25
18764,8247,18765,spinach_supr_l,1,20.75,20.75
18765,8248,18766,classic_dlx_s,1,12.0,12.0
18766,8248,18767,five_cheese_l,1,18.5,18.5
18767,8248,18768,ital_cpcllo_m,1,16.0,16.0
18768,8249,18769,bbq_ckn_l,1,20.75,20.75
18769,8249,18770,pepperoni_s,1,9.75,9.75
18770,8249,18771,southw_ckn_l,1,20.75,20.75
18771,8249,18772,thai_ckn_l,1,20.75,20.75
18772,8250,18773,hawaiian_s,1,10.5,10.5
18773,8250,18774,spin_pesto_l,1,20.75,20.75
18774,8251,18775,ital_cpcllo_m,1,16.0,16.0
18775,8251,18776,mediterraneo_l,1,20.25,20.25
18776,8251,18777,sicilian_m,1,16.25,16.25
18777,8251,18778,veggie_veg_s,1,12.0,12.0
18778,8252,18779,thai_ckn_s,1,12.75,12.75
18779,8252,18780,the_greek_xl,1,25.5,25.5
18780,8253,18781,classic_dlx_m,1,16.0,16.0
18781,8253,18782,green_garden_s,1,12.0,12.0
18782,8253,18783,thai_ckn_l,1,20.75,20.75
18783,8254,18784,pepperoni_s,1,9.75,9.75
18784,8254,18785,veggie_veg_l,1,20.25,20.25
18785,8255,18786,classic_dlx_l,1,20.5,20.5
18786,8255,18787,spinach_supr_s,1,12.5,12.5
18787,8256,18788,the_greek_s,1,12.0,12.0
18788,8256,18789,veggie_veg_m,1,16.0,16.0
18789,8257,18790,classic_dlx_l,1,20.5,20.5
18790,8258,18791,bbq_ckn_l,1,20.75,20.75
18791,8259,18792,pep_msh_pep_s,1,11.0,11.0
18792,8259,18793,pepperoni_m,1,12.5,12.5
18793,8259,18794,peppr_salami_l,1,20.75,20.75
18794,8259,18795,sicilian_l,1,20.25,20.25
18795,8260,18796,five_cheese_l,1,18.5,18.5
18796,8260,18797,napolitana_l,1,20.5,20.5
18797,8261,18798,big_meat_s,1,12.0,12.0
18798,8261,18799,four_cheese_l,2,17.95,35.9
18799,8261,18800,veggie_veg_s,1,12.0,12.0
18800,8262,18801,cali_ckn_s,1,12.75,12.75
18801,8262,18802,classic_dlx_m,1,16.0,16.0
18802,8262,18803,sicilian_l,1,20.25,20.25
18803,8263,18804,prsc_argla_l,1,20.75,20.75
18804,8263,18805,sicilian_m,1,16.25,16.25
18805,8263,18806,thai_ckn_s,1,12.75,12.75
18806,8264,18807,ckn_pesto_l,1,20.75,20.75
18807,8264,18808,spin_pesto_s,1,12.5,12.5
18808,8265,18809,green_garden_s,1,12.0,12.0
18809,8265,18810,napolitana_m,1,16.0,16.0
18810,8266,18811,ckn_alfredo_s,1,12.75,12.75
18811,8266,18812,classic_dlx_s,1,12.0,12.0
18812,8266,18813,four_cheese_l,1,17.95,17.95
18813,8267,18814,ital_supr_m,1,16.5,16.5
18814,8267,18815,mexicana_s,1,12.0,12.0
18815,8267,18816,pepperoni_s,1,9.75,9.75
18816,8267,18817,spinach_supr_l,1,20.75,20.75
18817,8268,18818,five_cheese_l,1,18.5,18.5
18818,8268,18819,southw_ckn_s,1,12.75,12.75
18819,8269,18820,hawaiian_l,1,16.5,16.5
18820,8269,18821,hawaiian_s,1,10.5,10.5
18821,8269,18822,pep_msh_pep_m,1,14.5,14.5
18822,8269,18823,southw_ckn_m,1,16.75,16.75
18823,8270,18824,cali_ckn_l,1,20.75,20.75
18824,8270,18825,cali_ckn_m,1,16.75,16.75
18825,8270,18826,soppressata_l,1,20.75,20.75
18826,8270,18827,spinach_fet_l,1,20.25,20.25
18827,8271,18828,napolitana_s,1,12.0,12.0
18828,8271,18829,pep_msh_pep_s,1,11.0,11.0
18829,8272,18830,sicilian_l,1,20.25,20.25
18830,8273,18831,four_cheese_l,1,17.95,17.95
18831,8273,18832,spicy_ital_l,1,20.75,20.75
18832,8273,18833,the_greek_m,1,16.0,16.0
18833,8273,18834,veggie_veg_m,1,16.0,16.0
18834,8274,18835,five_cheese_l,1,18.5,18.5
18835,8274,18836,ital_supr_m,1,16.5,16.5
18836,8275,18837,big_meat_s,1,12.0,12.0
18837,8276,18838,calabrese_s,1,12.25,12.25
18838,8276,18839,four_cheese_m,1,14.75,14.75
18839,8277,18840,big_meat_s,1,12.0,12.0
18840,8277,18841,classic_dlx_m,1,16.0,16.0
18841,8277,18842,thai_ckn_l,1,20.75,20.75
18842,8277,18843,thai_ckn_m,1,16.75,16.75
18843,8278,18844,bbq_ckn_l,1,20.75,20.75
18844,8278,18845,ital_cpcllo_m,1,16.0,16.0
18845,8278,18846,prsc_argla_m,1,16.5,16.5
18846,8278,18847,spin_pesto_s,1,12.5,12.5
18847,8279,18848,cali_ckn_l,1,20.75,20.75
18848,8279,18849,prsc_argla_l,1,20.75,20.75
18849,8279,18850,thai_ckn_s,1,12.75,12.75
18850,8280,18851,bbq_ckn_l,2,20.75,41.5
18851,8280,18852,ital_supr_m,1,16.5,16.5
18852,8280,18853,spicy_ital_l,1,20.75,20.75
18853,8281,18854,bbq_ckn_m,1,16.75,16.75
18854,8281,18855,big_meat_s,2,12.0,24.0
18855,8281,18856,brie_carre_s,1,23.65,23.65
18856,8281,18857,calabrese_m,1,16.25,16.25
18857,8281,18858,ckn_alfredo_m,1,16.75,16.75
18858,8281,18859,classic_dlx_l,1,20.5,20.5
18859,8281,18860,four_cheese_l,1,17.95,17.95
18860,8281,18861,hawaiian_l,1,16.5,16.5
18861,8281,18862,ital_supr_m,1,16.5,16.5
18862,8281,18863,peppr_salami_m,1,16.5,16.5
18863,8281,18864,southw_ckn_l,1,20.75,20.75
18864,8281,18865,veggie_veg_l,1,20.25,20.25
18865,8281,18866,veggie_veg_s,1,12.0,12.0
18866,8282,18867,spinach_supr_s,1,12.5,12.5
18867,8283,18868,prsc_argla_l,1,20.75,20.75
18868,8283,18869,the_greek_s,1,12.0,12.0
18869,8283,18870,veggie_veg_m,1,16.0,16.0
18870,8284,18871,big_meat_s,1,12.0,12.0
18871,8284,18872,pepperoni_l,1,15.25,15.25
18872,8284,18873,pepperoni_m,1,12.5,12.5
18873,8284,18874,the_greek_xl,1,25.5,25.5
18874,8285,18875,five_cheese_l,1,18.5,18.5
18875,8286,18876,big_meat_s,4,12.0,48.0
18876,8286,18877,ckn_pesto_l,1,20.75,20.75
18877,8286,18878,hawaiian_s,1,10.5,10.5
18878,8286,18879,ital_cpcllo_l,1,20.5,20.5
18879,8286,18880,mediterraneo_m,1,16.0,16.0
18880,8286,18881,napolitana_s,1,12.0,12.0
18881,8286,18882,prsc_argla_s,1,12.5,12.5
18882,8286,18883,southw_ckn_l,1,20.75,20.75
18883,8286,18884,spin_pesto_l,1,20.75,20.75
18884,8286,18885,spinach_fet_l,1,20.25,20.25
18885,8286,18886,thai_ckn_l,1,20.75,20.75
18886,8287,18887,green_garden_s,1,12.0,12.0
18887,8288,18888,big_meat_s,1,12.0,12.0
18888,8289,18889,four_cheese_m,1,14.75,14.75
18889,8289,18890,hawaiian_l,1,16.5,16.5
18890,8289,18891,ital_supr_l,1,20.75,20.75
18891,8290,18892,cali_ckn_m,1,16.75,16.75
18892,8290,18893,hawaiian_l,1,16.5,16.5
18893,8290,18894,mexicana_l,1,20.25,20.25
18894,8290,18895,spicy_ital_l,1,20.75,20.75
18895,8291,18896,classic_dlx_l,1,20.5,20.5
18896,8291,18897,five_cheese_l,1,18.5,18.5
18897,8292,18898,classic_dlx_m,1,16.0,16.0
18898,8292,18899,five_cheese_l,1,18.5,18.5
18899,8292,18900,mexicana_l,1,20.25,20.25
18900,8293,18901,cali_ckn_l,1,20.75,20.75
18901,8293,18902,mediterraneo_m,1,16.0,16.0
18902,8294,18903,classic_dlx_l,1,20.5,20.5
18903,8295,18904,four_cheese_m,1,14.75,14.75
18904,8296,18905,four_cheese_m,1,14.75,14.75
18905,8297,18906,ckn_alfredo_m,1,16.75,16.75
18906,8298,18907,cali_ckn_l,1,20.75,20.75
18907,8299,18908,bbq_ckn_m,1,16.75,16.75
18908,8299,18909,ckn_pesto_l,1,20.75,20.75
18909,8300,18910,spicy_ital_l,1,20.75,20.75
18910,8301,18911,southw_ckn_m,1,16.75,16.75
18911,8302,18912,cali_ckn_s,1,12.75,12.75
18912,8302,18913,pepperoni_m,1,12.5,12.5
18913,8303,18914,cali_ckn_l,1,20.75,20.75
18914,8303,18915,mexicana_s,1,12.0,12.0
18915,8303,18916,pepperoni_m,1,12.5,12.5
18916,8303,18917,soppressata_l,1,20.75,20.75
18917,8304,18918,spinach_supr_m,1,16.5,16.5
18918,8305,18919,bbq_ckn_l,1,20.75,20.75
18919,8305,18920,napolitana_s,1,12.0,12.0
18920,8306,18921,classic_dlx_s,1,12.0,12.0
18921,8306,18922,napolitana_m,1,16.0,16.0
18922,8307,18923,ckn_alfredo_s,1,12.75,12.75
18923,8307,18924,sicilian_s,1,12.25,12.25
18924,8308,18925,cali_ckn_s,1,12.75,12.75
18925,8309,18926,spicy_ital_l,1,20.75,20.75
18926,8309,18927,veggie_veg_l,1,20.25,20.25
18927,8310,18928,big_meat_s,1,12.0,12.0
18928,8310,18929,ital_supr_l,1,20.75,20.75
18929,8310,18930,soppressata_s,1,12.5,12.5
18930,8310,18931,the_greek_xl,1,25.5,25.5
